#{"t_start": 1633480443.85006, "env_id": null}
r,l,t 
1,9,20130.105511
0,9,20132.390478
0,9,20134.820503
1,9,20136.738478
0,9,20138.472481
0,9,20141.703478
1,10,20143.992515
1,10,20146.326478
0,10,20148.593516
1,9,20150.647478
1,9,20153.504519
0,9,20155.528478
0,9,20157.852516
0,8,20160.062478
0,8,20161.642515
1,8,20164.980515
0,9,20168.895478
1,9,20171.253502
0,8,20173.340513
0,9,20176.398479
0,8,20177.662515
1,9,20181.139516
0,9,20183.145515
0,8,20185.506478
0,9,20187.580515
0,9,20190.52448
1,9,20194.387514
0,9,20196.194515
1,9,20198.009481
1,9,20201.077515
0,8,20203.415515
1,9,20205.825513
0,9,20207.961515
1,8,20209.704515
0,8,20211.628519
0,9,20213.909516
1,9,20216.277503
1,9,20218.412514
0,8,20220.435515
0,8,20222.038478
0,9,20224.814515
1,9,20227.120478
0,9,20229.628515
1,10,20232.138515
0,9,20234.184513
1,9,20239.719481
0,10,20241.550516
0,8,20243.508514
0,8,20245.229503
0,9,20247.30808
1,9,20250.62608
0,8,20252.81908
0,9,20254.362118
0,8,20256.241112
0,9,20257.962082
0,9,20259.711117
0,8,20261.85508
0,9,20264.30808
0,9,20267.73408
1,9,20270.73308
1,10,20272.976111
0,8,20275.429082
1,9,20277.872118
1,9,20279.74508
1,10,20281.923082
1,9,20285.28708
0,10,20288.430082
1,11,20291.598082
1,10,20295.005082
1,9,20297.316117
0,10,20299.12008
1,10,20301.93608
0,9,20304.33612
0,10,20306.79308
0,9,20308.537113
1,9,20311.019082
0,10,20313.228082
0,10,20315.382116
1,9,20317.722082
0,9,20319.784117
0,10,20321.70408
0,10,20326.492115
0,9,20328.635082
0,10,20332.166117
1,9,20334.689082
1,9,20337.071082
0,9,20338.916082
1,9,20341.410083
0,9,20343.68808
0,9,20346.283082
0,10,20349.49008
1,9,20351.855117
1,9,20353.94908
1,10,20359.50308
1,10,20362.400082
0,10,20365.00408
1,10,20367.315117
0,11,20369.153116
1,11,20371.42212
0,9,20373.780081
1,9,20376.443118
0,8,20378.561082
0,9,20380.97208
1,8,20383.169083
0,8,20384.945116
1,8,20386.871104
0,9,20388.773118
0,9,20391.322118
0,8,20394.81808
0,9,20396.64708
0,8,20398.530117
1,8,20401.07608
1,8,20403.798117
0,8,20406.79308
0,8,20408.600115
1,9,20411.10508
1,9,20413.199118
1,9,20415.482082
0,9,20418.49008
0,8,20420.119117
1,10,20422.285119
0,9,20425.34908
1,9,20427.505081
0,9,20430.250081
0,9,20432.55408
1,8,20434.834105
0,9,20437.026082
1,9,20439.063082
0,8,20440.82908
1,8,20443.435082
1,8,20446.11208
1,10,20448.480082
0,9,20451.079117
0,11,20454.008082
0,9,20456.515118
1,10,20458.977118
1,10,20461.170082
0,9,20463.12508
0,9,20465.044115
1,9,20468.996114
1,8,20471.22008
0,8,20474.575082
0,9,20476.575117
0,8,20477.951082
0,9,20480.199082
0,8,20482.522117
1,9,20485.317082
0,9,20487.65808
0,10,20490.667117
0,10,20493.93408
0,9,20495.742104
0,9,20498.184117
1,8,20501.33208
0,8,20503.453117
0,9,20505.864082
1,8,20509.286082
0,8,20511.42708
0,8,20512.982105
0,9,20515.090082
1,10,20518.477116
0,9,20521.230081
0,9,20523.882116
0,8,20532.007117
0,8,20533.694116
0,8,20536.64108
0,9,20538.251117
0,9,20540.375119
0,9,20542.27308
0,9,20545.165082
1,10,20547.676116
1,9,20549.85908
1,9,20553.277104
0,8,20554.958117
1,9,20559.721082
1,9,20561.752116
0,9,20564.212117
0,10,20566.530114
0,9,20569.24208
1,9,20571.81108
1,9,20574.265117
1,9,20576.576117
1,8,20578.57608
0,8,20581.48808
0,8,20582.953082
0,9,20587.209116
1,9,20590.02408
1,9,20593.197083
0,9,20596.89008
0,9,20599.344117
1,9,20601.77608
0,8,20603.783116
1,9,20606.337117
0,8,20608.220082
1,8,20610.66808
0,9,20612.96308
0,9,20615.219092
0,8,20616.926117
0,8,20619.52908
0,9,20622.141082
0,8,20624.230082
1,9,20626.748082
1,8,20628.85708
0,9,20631.645115
0,8,20634.600105
0,8,20636.139117
1,9,20638.403118
0,8,20640.342117
0,8,20643.019082
0,9,20645.166082
0,8,20646.96608
0,9,20649.98308
0,9,20651.77008
0,8,20653.242115
0,9,20655.88308
1,8,20657.861117
1,8,20661.536082
0,9,20663.830117
1,8,20667.00108
0,8,20668.448117
0,8,20670.49808
0,8,20672.45108
1,9,20675.306119
0,10,20677.05608
0,9,20678.487082
1,9,20681.285079
0,9,20683.340117
0,8,20684.976082
1,8,20689.454082
0,9,20691.897082
1,9,20694.31412
0,9,20696.06508
1,9,20698.592082
1,8,20701.204082
0,9,20703.163117
0,8,20705.428117
1,8,20707.85008
1,9,20710.29108
1,9,20713.207082
0,8,20716.24108
0,8,20719.467118
0,9,20721.629117
1,8,20723.793117
0,8,20725.520082
0,8,20727.508116
1,8,20729.733117
0,8,20731.511118
0,8,20733.530082
1,8,20735.458082
